1596719209.000000, 1596719209.000000, 1596719209.000000
32.000000, 32.000000, 32.000000
-52,18,-29
-70,19,-37
-84,20,-39
-65,19,-29
-68,18,-34
-40,16,-13
-36,15,29
-21,14,35
-32,-2,52
-26,9,68
-25,13,63
-11,12,63
-6,2,68
-24,-2,77
-31,-9,63
-44,0,48
-39,16,48
-30,16,52
-24,19,61
-24,26,46
-24,28,45
-16,23,39
-12,25,38
-20,15,45
2,12,59
5,6,73
-27,21,67
-25,26,63
-29,28,49
-30,28,44
-21,26,49
-15,23,50
-11,19,50
-11,14,54
11,13,70
-11,13,67
-19,22,63
-17,24,63
-32,26,48
-29,25,46
-26,23,47
-22,23,52
-22,22,52
-15,21,55
-13,21,58
-13,20,59
-15,20,60
-17,20,61
-16,19,56
-20,19,56
-20,19,56
-19,20,56
-18,20,56
-20,20,55
-13,21,62
-16,21,60
-18,19,52
-21,19,51
-19,16,60
-17,19,63
-17,22,58
-21,24,53
-24,25,53
-26,24,50
-24,23,51
-22,23,50
-22,22,52
-22,23,52
-19,23,59
-19,23,55
-20,22,56
-20,23,58
-20,22,55
-21,20,53
-22,21,56
-21,21,55
-22,22,58
-20,21,59
-18,19,48
-12,14,62
-19,16,70
-21,22,56
-19,21,52
-20,21,52
-21,21,54
-20,21,54
-22,21,54
-22,21,54
-23,21,53
-20,21,56
-23,21,55
-24,20,55
-28,20,54
-27,22,52
-23,20,56
-27,20,56
-18,17,61
-22,17,60
-23,18,55
-21,18,53
-22,18,54
-23,19,55
-21,20,54
-21,20,56
-25,22,56
-26,21,56
-27,21,53
-24,20,51
-17,18,54
-24,19,58
-27,19,56
-33,21,51
-32,21,51
-31,22,50
-23,22,52
-19,22,54
-24,20,56
-26,20,54
-24,20,54
-28,22,52
-28,22,52
-25,23,52
-25,23,51
-29,25,51
-26,24,52
-28,25,51
-28,25,55
-27,24,54
-27,24,56
-28,22,54
-26,21,53
-21,19,52
-18,18,53
-24,16,54
-27,17,53
-29,19,54
-27,20,51
-30,21,51
-30,25,53
-25,27,51
-27,27,50
-23,22,50
-23,20,54
-29,22,57
-26,24,55
-25,24,53
-26,24,51
-25,23,50
-26,23,51
-26,23,51
-26,23,51
-29,23,53
-28,24,54
-28,24,52
-28,23,51
-28,23,51
-26,23,52
-26,24,51
-28,24,51
-27,24,51
-27,24,51
-28,24,52
-27,24,52
-27,24,53
-28,23,53
-27,23,51
-26,23,54
-26,24,54
-27,24,51
-27,24,52
-26,24,51
-26,24,51
-27,24,52
-26,24,52
-27,24,52
-27,24,52
-26,24,52
-26,23,51
-26,24,52
-27,24,52
-26,23,52
-26,24,52
-26,24,52
-26,24,52
-26,24,52
-26,24,52
-26,24,52
-27,25,52
-26,24,52
-25,24,52
-26,23,52
-27,24,52
-26,24,52
-25,23,53
-26,23,52
-26,23,52
-26,24,52
-26,24,53
-26,23,52
-26,24,53
-26,23,52
-27,23,52
-27,23,52
-27,23,51
-27,23,52
-25,24,52
-25,24,53
-25,24,53
-26,23,53
-27,23,52
-26,23,52
-27,23,52
-26,24,52
-26,23,52
-27,24,52
-26,24,52
-26,24,52
-26,24,52
-25,24,52
-26,24,52
-27,24,52
-25,23,53
-26,23,53
-27,23,52
-26,24,52
-26,23,52
-26,23,52
-27,23,53
-27,23,52
-28,23,51
-24,23,54
-26,22,52
-26,22,53
-28,23,53
-27,24,52
-27,24,51
-27,24,52
-27,24,52
-27,24,51
-26,24,50
-27,24,53
-27,24,52
-26,24,52
-26,24,52
-27,24,52
-27,24,51
-26,24,52
-26,24,52
-27,24,51
-27,24,51
-26,24,52
-27,24,51
-26,24,51
-26,24,52
-26,24,52
-26,25,52
-26,25,52
-26,25,52
-25,24,53
-27,24,53
-25,23,52
-25,23,53
-27,23,52
-28,24,52
-28,24,52
-27,24,52
-26,24,52
-27,24,52
-26,24,52
-26,24,52
-26,24,52
-27,24,52
-27,24,52
-27,24,52
-27,24,52
-26,24,52
-26,24,52
-26,24,52
-26,24,51
-26,25,52
-27,24,52
-27,24,52
-27,24,52
