1593630180.000000, IBI
104.843750,0.843750
105.625000,0.781250
106.484375,0.859375
107.343750,0.859375
108.203125,0.859375
108.968750,0.765625
109.734375,0.765625
110.578125,0.843750
111.343750,0.765625
112.093750,0.750000
112.921875,0.828125
113.671875,0.750000
114.437500,0.765625
115.203125,0.765625
116.031250,0.828125
116.796875,0.765625
117.640625,0.843750
118.421875,0.781250
119.156250,0.734375
119.921875,0.765625
120.765625,0.843750
121.546875,0.781250
122.390625,0.843750
123.140625,0.750000
123.875000,0.734375
124.609375,0.734375
125.359375,0.750000
126.093750,0.734375
126.781250,0.687500
127.515625,0.734375
128.359375,0.843750
129.125000,0.765625
129.875000,0.750000
130.718750,0.843750
131.468750,0.750000
132.250000,0.781250
133.093750,0.843750
133.875000,0.781250
134.703125,0.828125
135.468750,0.765625
136.328125,0.859375
137.078125,0.750000
137.828125,0.750000
138.578125,0.750000
139.312500,0.734375
139.953125,0.640625
140.671875,0.718750
141.328125,0.656250
142.046875,0.718750
142.796875,0.750000
143.546875,0.750000
144.203125,0.656250
144.937500,0.734375
145.578125,0.640625
146.296875,0.718750
146.937500,0.640625
147.578125,0.640625
148.187500,0.609375
148.828125,0.640625
149.515625,0.687500
167.625000,0.750000
168.359375,0.734375
169.078125,0.718750
173.406250,0.703125
174.140625,0.734375
174.921875,0.781250
175.625000,0.703125
176.359375,0.734375
177.093750,0.734375
177.750000,0.656250
178.468750,0.718750
179.187500,0.718750
179.843750,0.656250
180.406250,0.562500
192.171875,0.625000
193.031250,0.859375
204.328125,0.734375
205.000000,0.671875
205.859375,0.859375
206.593750,0.734375
207.359375,0.765625
208.109375,0.750000
208.828125,0.718750
209.578125,0.750000
210.312500,0.734375
211.078125,0.765625
211.828125,0.750000
212.562500,0.734375
213.328125,0.765625
214.062500,0.734375
214.781250,0.718750
215.437500,0.656250
216.171875,0.734375
216.921875,0.750000
238.578125,0.734375
239.250000,0.671875
239.953125,0.703125
240.718750,0.765625
241.421875,0.703125
242.093750,0.671875
242.828125,0.734375
243.593750,0.765625
247.421875,0.828125
248.187500,0.765625
248.953125,0.765625
249.593750,0.640625
250.437500,0.843750
253.828125,0.734375
254.671875,0.843750
255.546875,0.875000
256.328125,0.781250
262.656250,0.734375
309.875000,0.765625
310.515625,0.640625
339.765625,0.812500
340.609375,0.843750
341.390625,0.781250
342.250000,0.859375
343.031250,0.781250
343.843750,0.812500
344.609375,0.765625
345.375000,0.765625
346.125000,0.750000
346.953125,0.828125
354.296875,0.843750
371.593750,0.828125
372.359375,0.765625
373.156250,0.796875
373.906250,0.750000
374.593750,0.687500
375.328125,0.734375
376.015625,0.687500
391.421875,0.796875
392.203125,0.781250
393.046875,0.843750
401.312500,0.781250
402.031250,0.718750
402.734375,0.703125
403.406250,0.671875
415.453125,0.671875
416.250000,0.796875
416.968750,0.718750
417.734375,0.765625
418.515625,0.781250
419.250000,0.734375
419.843750,0.593750
474.265625,0.687500
474.953125,0.687500
475.687500,0.734375
476.453125,0.765625
477.218750,0.765625
478.046875,0.828125
478.796875,0.750000
479.546875,0.750000
480.328125,0.781250
481.031250,0.703125
481.765625,0.734375
482.484375,0.718750
483.218750,0.734375
483.875000,0.656250
484.593750,0.718750
485.296875,0.703125
