1594378283.00
64.000000
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
0.00
0.01
0.01
-0.00
-0.03
-0.05
-0.05
0.00
0.13
0.36
0.66
1.01
1.37
1.72
2.06
2.40
2.79
3.24
3.80
4.42
5.06
5.66
6.20
6.68
7.15
7.68
8.31
9.14
10.09
11.04
11.88
12.56
13.14
13.76
14.65
15.96
17.91
20.32
22.90
25.38
27.58
29.57
31.68
34.32
37.81
42.54
48.15
54.10
59.83
64.97
69.58
74.14
79.34
85.71
93.76
103.00
112.62
121.73
129.77
136.75
143.30
150.75
157.77
166.64
177.95
191.79
206.97
220.57
228.25
225.36
208.53
176.87
132.76
80.05
23.07
-34.94
-92.44
-149.16
-205.23
-260.37
-313.74
-363.87
-409.83
-450.91
-486.50
-515.74
-537.23
-549.22
-549.96
-538.37
-514.21
-478.67
-433.88
-382.45
-327.02
-269.84
-212.63
-156.66
-102.95
-52.37
-5.90
35.58
71.43
101.35
125.50
144.38
158.69
169.15
176.37
180.75
182.57
182.07
179.51
175.23
169.65
163.18
156.15
148.81
141.30
133.69
126.02
118.33
110.69
103.16
95.81
88.68
81.82
75.23
68.94
62.96
57.29
51.94
46.86
42.05
37.47
33.13
29.05
25.30
21.90
18.87
16.19
13.79
11.62
9.62
7.78
6.12
4.69
3.52
2.64
1.98
1.46
0.94
0.34
-0.37
-1.10
-1.71
-2.07
-2.11
-1.96
-1.84
-2.03
-2.72
-3.89
-5.30
-6.52
-7.19
-7.16
-6.63
-6.11
-6.19
-7.27
-9.35
-11.94
-14.28
-15.63
-15.66
-14.65
-13.43
-13.02
-14.19
-17.04
-20.90
-24.64
-27.19
-27.84
-26.68
-24.43
-22.15
-21.07
-22.40
-27.06
-34.91
-43.96
-50.21
-48.50
-34.62
-7.65
29.02
68.59
103.41
127.85
140.01
141.54
135.85
126.25
114.78
102.38
89.73
77.66
66.98
57.89
49.63
40.86
30.48
18.19
4.59
-9.09
-21.56
-31.64
-38.37
-41.12
-39.70
-34.84
-28.21
-22.17
-18.99
-20.00
-24.74
-31.26
-37.09
-40.25
-40.38
-38.79
-37.92
-40.08
-47.14
-59.73
-76.98
-96.06
-111.90
-117.88
-107.91
-79.03
-34.29
16.85
61.02
85.69
83.90
56.90
13.43
-33.66
-71.68
-91.82
-90.81
-70.94
-38.67
-2.53
29.44
51.58
62.11
63.01
58.29
52.45
48.59
48.26
51.58
57.79
64.75
68.60
64.36
47.57
17.38
-21.80
-60.91
-89.52
-100.87
-95.27
-79.40
-62.02
-48.82
-39.27
-28.24
-9.90
18.19
53.30
89.15
120.01
144.23
164.78
186.72
212.54
239.70
261.54
270.34
261.10
234.06
194.80
147.08
97.61
51.72
11.23
-24.24
-55.95
-84.51
-109.15
-127.90
-132.01
-115.86
-80.90
-35.95
9.04
47.54
77.43
99.62
116.16
128.88
137.10
140.90
139.28
132.22
120.54
105.24
87.01
65.83
40.74
8.88
-27.27
-67.21
-109.92
-153.65
-196.45
-236.62
-273.62
-308.73
-345.10
-385.77
-432.21
-480.82
-522.96
-547.68
-545.84
-514.28
-457.33
-385.45
-310.92
-244.31
-190.51
-148.20
-112.33
-76.77
-37.09
9.31
63.09
123.13
185.58
243.51
288.51
312.06
309.22
280.67
234.16
182.37
138.27
109.94
97.03
93.70
91.26
84.11
70.46
52.86
36.55
26.60
22.61
16.66
1.69
-25.89
-57.00
-79.55
-84.44
-69.57
-39.99
-1.80
35.40
65.93
88.86
110.59
139.19
180.64
235.86
293.53
352.75
402.60
435.71
435.28
394.53
321.45
236.86
161.55
109.68
71.55
33.88
-10.19
-61.32
-111.79
-154.58
-187.84
-216.22
-238.95
-255.91
-268.15
-277.75
-286.33
-290.57
-284.99
-264.53
-226.91
-173.35
-110.08
-46.47
7.09
41.31
51.99
40.22
11.83
-24.71
-61.13
-92.96
-119.35
-141.79
-161.58
-176.89
-183.24
-175.59
-151.54
-113.55
-69.87
-30.62
-3.64
8.84
10.74
9.21
10.83
18.43
30.73
43.69
53.65
59.22
61.72
63.84
67.50
72.56
77.47
79.64
76.57
67.10
51.87
32.98
13.40
-4.58
-20.22
-33.02
-43.47
-52.80
-62.30
-72.77
-84.48
-96.28
-106.98
-115.88
-120.87
-120.19
-113.04
-99.18
-80.96
-60.48
-37.62
-12.11
15.79
47.61
84.02
123.65
163.32
199.11
226.44
243.91
251.39
233.92
184.81
107.99
16.09
-76.14
-148.32
-200.88
-237.02
-259.32
-268.90
-266.99
-253.16
-228.38
-195.41
-157.96
-120.83
-85.86
-53.77
-24.83
2.90
31.49
61.49
91.88
120.75
145.18
164.76
180.13
192.55
204.69
219.07
236.75
257.30
279.76
302.68
326.22
350.61
374.97
397.30
414.20
421.48
415.92
396.86
366.43
329.34
290.39
252.45
216.03
179.95
142.50
102.80
61.05
17.89
-26.05
-70.36
-114.12
-154.73
-187.60
-207.28
-210.22
-197.43
-175.47
-154.81
-145.73
-153.98
-177.98
-209.36
-236.61
-249.96
-245.20
-224.68
-195.01
-163.25
-133.84
-107.69
-83.55
-60.48
-39.43
-22.93
-13.30
-10.70
-12.39
-13.71
-10.28
0.22
17.24
38.14
59.57
78.97
95.22
108.65
120.57
132.59
145.94
161.00
177.12
192.86
206.63
217.31
224.39
227.64
226.47
219.55
205.26
182.90
153.82
121.63
91.04
65.79
46.81
31.83
16.39
-3.89
-31.43
-66.03
-105.53
-147.35
-189.95
-233.37
-278.84
-327.52
-379.21
-431.65
-480.71
-521.51
-549.79
-563.15
-561.39
-546.12
-519.84
-485.09
-444.17
-399.30
-352.86
-307.36
-264.88
-226.44
-191.61
-158.89
-126.54
-93.34
-59.06
