1603321625.000000, 1603321625.000000, 1603321625.000000
32.000000, 32.000000, 32.000000
-39,7,50
-39,8,51
-38,8,51
-38,8,51
-38,7,52
-37,7,51
-37,7,51
-38,7,52
-37,8,52
-38,7,52
-37,7,52
-37,7,52
-37,7,52
-38,7,52
-37,7,52
-35,6,53
-34,6,53
-34,6,52
-35,7,52
-34,6,52
-35,7,53
-37,7,51
-38,7,50
-39,8,52
-40,9,50
-40,8,50
-38,8,50
-37,7,51
-38,8,52
-39,8,50
-41,8,50
-41,9,50
-41,8,50
-40,8,50
-40,8,50
-39,8,50
-40,8,50
-40,8,50
-40,8,51
-40,8,50
-40,8,51
-40,8,51
-40,8,49
-36,6,52
-35,7,52
-35,6,52
-36,7,52
-36,7,53
-35,7,53
-34,6,53
-34,6,52
-35,6,53
-35,6,53
-35,7,52
-35,7,52
-38,7,52
-39,8,51
-40,8,51
-40,8,50
-40,8,51
-39,8,51
-38,8,52
-39,8,51
-39,8,51
-39,8,52
-39,8,52
-39,9,51
-37,8,52
-29,4,54
-31,5,54
-35,7,51
-36,6,52
-34,6,53
-37,7,53
-38,8,52
-40,8,50
-41,8,50
-40,8,50
-38,7,51
-38,7,51
-39,8,51
-38,8,51
-39,8,50
-39,8,50
-39,8,51
-39,8,51
-39,8,51
-39,8,51
-41,8,50
-41,9,51
-40,8,51
-35,6,51
-27,3,56
-28,5,56
-28,5,54
-32,6,52
-31,4,53
-28,5,54
-35,6,55
-41,8,51
-43,9,48
-47,9,48
-56,8,46
-58,4,47
-58,0,58
-47,-8,53
-49,2,52
-34,6,56
-25,15,46
-27,20,46
-28,20,44
-22,21,45
-17,17,45
-23,20,45
-32,21,42
-15,14,62
-20,12,61
-22,17,60
-22,11,65
-22,8,66
-19,2,78
-22,1,77
-22,5,67
0,13,57
-5,6,59
-5,-9,68
3,-9,74
-11,-12,63
-43,-5,43
-59,-3,31
-74,6,22
-63,12,20
-45,18,43
-54,28,39
-60,33,27
-52,32,21
-45,31,25
-43,24,31
-42,21,35
-35,21,34
-30,17,41
-31,13,48
-30,11,52
-37,6,59
-31,3,69
-41,-4,67
-31,1,71
-33,10,74
-42,12,55
-44,13,56
-42,15,50
-42,15,50
-40,15,46
-40,14,44
-41,15,48
-37,18,50
-37,19,48
-37,20,48
-36,21,47
-36,21,47
-33,21,47
-33,21,45
-34,20,44
-34,21,48
-33,21,50
-32,21,51
-32,22,53
-29,22,54
-28,23,54
-26,24,54
-23,24,54
-24,23,53
-25,23,54
-24,23,55
-21,23,56
-22,24,56
-21,25,56
-27,24,53
-30,24,52
-26,22,53
-36,22,52
-38,23,49
-35,24,52
-34,25,56
-28,25,48
-33,23,40
-39,21,43
-40,23,47
-38,23,46
-36,24,46
-30,25,51
-28,26,52
-27,26,53
-24,26,55
-21,27,51
-11,27,56
-11,27,56
-13,24,55
-12,23,58
-14,24,61
-10,25,60
-10,25,59
-9,23,58
-8,23,58
-8,21,57
-7,20,61
-8,20,61
-11,21,61
-11,22,60
-11,23,58
-10,24,57
-10,24,57
-9,23,57
-9,24,57
-9,24,58
-10,23,58
-10,23,58
-11,23,60
-11,24,60
-11,24,59
-11,24,59
-10,23,58
-13,21,59
-10,21,60
-12,21,59
-14,23,61
-14,24,60
-16,25,55
-16,25,53
-15,23,51
-8,22,54
-11,23,55
-2,21,62
-3,19,64
-10,19,63
-10,19,63
-11,20,62
-11,19,59
-9,18,60
-8,16,62
-8,16,62
-8,16,61
-7,16,62
-8,16,61
-10,16,61
-11,16,62
-13,18,61
-14,19,59
-14,20,59
-16,21,56
-17,21,56
-17,21,57
-20,22,57
-20,22,56
-21,22,56
-21,22,55
-21,22,57
-21,21,56
-20,21,57
-20,21,58
-19,20,57
-18,20,59
-18,19,59
-18,19,58
-19,19,59
-20,19,58
-19,19,57
-20,19,57
-20,19,57
-20,19,57
-19,19,57
-18,18,58
-20,18,57
